Wall time,Step,Value
1538627485,644,0.107191525
1538627485,646,0.11484509
1538627485,648,0.106565803
1538627485,649,0.109317124
1538627485,651,0.116738915
1538627485,663,0.115234189
1538627486,666,0.107534207
1538627486,670,0.090265304
1538627486,673,0.088590689
1538627486,676,0.0992532
1538627486,680,0.102667138
1538627486,681,0.105785713
1538627486,685,0.116025522
1538627486,690,0.100627646
1538627486,691,0.097914182
1538627486,701,0.117200948
1538627486,705,0.116009496
1538627486,708,0.112743556
1538627486,716,0.100476585
1538627486,720,0.086391389
1538627486,723,0.088768512
1538627486,724,0.09484762
1538627486,725,0.098649748
1538627486,732,0.112328298
1538627486,738,0.096546195
1538627486,740,0.096936345
1538627486,741,0.100558825
1538627487,745,0.105990566
1538627487,749,0.111888804
1538627487,752,0.116033293
1538627487,753,0.114715382
1538627487,754,0.113289356
1538627487,758,0.11206352
1538627487,767,0.093333729
1538627487,771,0.088349365
1538627487,772,0.088624656
1538627487,773,0.094524167
1538627487,775,0.097807869
1538627487,776,0.100654297
1538627487,782,0.120544598
1538627487,786,0.094909988
1538627487,787,0.095700502
1538627487,789,0.096184492
1538627487,791,0.103082441
1538627487,794,0.104697071
1538627487,795,0.101838313
1538627487,796,0.104037419
1538627487,797,0.104311571
1538627487,800,0.112072684
1538627487,804,0.107425272
1538627487,809,0.109320857
1538627487,810,0.107956782
1538627487,811,0.102701627
1538627487,817,0.089002214
1538627488,834,0.093172744
1538627488,838,0.095613286
1538627488,840,0.102204077
1538627488,845,0.102835208
1538627488,869,0.088603243
1538627488,871,0.09428484
1538627488,872,0.097864762
1538627488,876,0.100406513
1538627488,878,0.10742718
1538627488,882,0.10122855
1538627488,884,0.093728431
1538627488,892,0.102757692
1538627488,898,0.108757332
1538627488,902,0.103870891
1538627489,909,0.099873625
1538627489,911,0.099693902
1538627489,917,0.086869441
1538627489,919,0.088852376
1538627489,922,0.097289316
1538627489,923,0.099811994
1538627489,925,0.100193739
1538627489,933,0.093337931
1538627489,934,0.094161615
1538627489,937,0.09798453
1538627489,944,0.100917034
1538627489,947,0.107441977
1538627489,956,0.104328468
1538627489,960,0.098788872
1538627489,963,0.091791883
1538627489,964,0.088875331
1538627489,973,0.099175014
1538627489,974,0.100064255
1538627489,978,0.115953058
1538627489,979,0.109399058
1538627489,980,0.100119486
1538627489,981,0.091764808
1538627490,985,0.094649591
1538627490,986,0.097661607
1538627490,989,0.106043093
1538627490,990,0.098629504
1538627490,998,0.106126152
1538627490,1002,0.101420835
1538627490,1004,0.10273207
1538627490,1006,0.102264658
1538627490,1007,0.097813144
1538627490,1016,0.089419715
1538627490,1019,0.097930595
1538627490,1027,0.115211904
1538627490,1029,0.099722162
1538627491,1033,0.096559286
1538627491,1034,0.094497092
1538627491,1039,0.100955427
1538627491,1046,0.106627867
1538627491,1057,0.098495528
1538627491,1059,0.094837949
1538627491,1065,0.089739099
1538627491,1068,0.098044276
1538627491,1070,0.099714153
1538627491,1074,0.105843104
1538627491,1078,0.099403866
1538627491,1080,0.092677861
1538627491,1085,0.099830978
1538627491,1086,0.102242701
1538627491,1087,0.105015837
1538627492,1095,0.105712861
1538627492,1101,0.101071313
1538627492,1105,0.09629748
1538627492,1106,0.097814411
1538627492,1107,0.096827544
1538627492,1116,0.094858535
1538627492,1121,0.100001507
1538627492,1135,0.101963669
1538627492,1137,0.100220807
1538627492,1157,0.09424258
1538627492,1158,0.092470765
1538627492,1162,0.088430524
1538627492,1163,0.090387605
1538627493,1164,0.090104096
1538627493,1182,0.09701927
1538627493,1187,0.097159475
1538627493,1194,0.102541625
1538627493,1195,0.10064771
1538627493,1201,0.099554583
1538627493,1203,0.095171541
1538627493,1208,0.091545433
1538627493,1210,0.088324152
1538627493,1212,0.090704523
1538627493,1216,0.097832985
1538627494,1234,0.10402514
1538627494,1236,0.096938342
1538627494,1238,0.097636536
1538627494,1246,0.096912555
1538627494,1249,0.098591253
1538627494,1257,0.091583468
1538627494,1260,0.089057989
1538627494,1263,0.095447123
1538627495,1276,0.09245079
1538627495,1283,0.103795186
1538627495,1289,0.102794416
1538627495,1293,0.09939979
1538627495,1294,0.096554153
1538627495,1295,0.096354209
1538627495,1296,0.096574679
1538627495,1302,0.095904276
1538627495,1312,0.095642835
1538627495,1317,0.100276984
1538627495,1318,0.102212161
1538627495,1321,0.112575367
1538627495,1327,0.096153587
1538627496,1329,0.09690696
1538627496,1332,0.103601702
1538627496,1335,0.09773019
1538627496,1338,0.102373354
1538627496,1339,0.101633713
1538627496,1357,0.089149736
1538627496,1368,0.105155215
1538627496,1372,0.098483302
1538627497,1387,0.102003835
1538627497,1390,0.100433484
1538627497,1391,0.098430984
1538627497,1393,0.095429242
1538627497,1394,0.095636711
1538627497,1414,0.099964902
1538627497,1415,0.100460462
1538627497,1416,0.102313422
1538627497,1421,0.098423354
1538627497,1424,0.093360953
1538627497,1428,0.098986946
1538627497,1430,0.103300594
1538627498,1434,0.09666878
1538627498,1438,0.101832598
1538627498,1442,0.095046178
1538627498,1467,0.105549641
1538627498,1468,0.11192631
1538627498,1479,0.103183739
1538627498,1487,0.101510577
1538627498,1488,0.099715844
1538627498,1491,0.094707027
1538627498,1493,0.096469529
1538627498,1494,0.09643615
1538627498,1503,0.090558343
1538627498,1510,0.098714702
1538627499,1525,0.096943922
1538627499,1526,0.098927923
1538627499,1529,0.098983854
1538627499,1536,0.101225369
1538627499,1548,0.094377056
1538627499,1553,0.090056449
1538627499,1554,0.090596095
1538627499,1556,0.091999166
1538627499,1563,0.102487497
1538627499,1570,0.092580274
1538627499,1571,0.093462311
1538627499,1580,0.097073562
1538627499,1584,0.100152105
1538627499,1586,0.099151827
1538627499,1590,0.094326757
1538627500,1599,0.092508003
1538627500,1606,0.096654989
1538627500,1607,0.099722587
1538627500,1612,0.102545127
1538627500,1620,0.093499891
1538627500,1629,0.096993096
1538627500,1630,0.096130677
1538627500,1634,0.100747474
1538627500,1639,0.094085149
1538627500,1642,0.095966302
1538627500,1644,0.092662796
1538627500,1647,0.09323401
1538627500,1650,0.090961099
1538627500,1654,0.092344299
1538627500,1662,0.105088197
1538627501,1670,0.096334271
1538627501,1672,0.097018778
1538627501,1674,0.100915059
1538627501,1677,0.096073829
1538627501,1678,0.096923731
1538627501,1684,0.098705597
1538627501,1685,0.096602619
1538627501,1693,0.092524678
1538627501,1697,0.092575565
1538627501,1698,0.092154004
1538627501,1699,0.091077916
1538627501,1701,0.091152824
1538627501,1704,0.096915543
1538627501,1711,0.105094403
1538627501,1712,0.105331667
1538627501,1720,0.094781227
1538627501,1721,0.09704566
1538627502,1730,0.100384757
1538627502,1734,0.096403368
1538627502,1736,0.093500443
1538627502,1737,0.093677521
1538627502,1739,0.095258296
1538627502,1744,0.093975
1538627502,1745,0.093186684
1538627502,1747,0.092212051
1538627502,1748,0.09118627
1538627502,1749,0.090733662
1538627502,1754,0.100059748
1538627502,1768,0.096400537
1538627502,1777,0.095882066
1538627503,1783,0.096225224
1538627503,1790,0.095443189
1538627503,1791,0.092293695
1538627503,1800,0.093393624
1538627503,1807,0.101106547
1538627503,1816,0.093645103
1538627503,1819,0.09709841
1538627503,1826,0.095818475
1538627503,1828,0.100120649
1538627504,1832,0.09606576
1538627504,1842,0.09384039
1538627504,1843,0.093156002
1538627504,1846,0.091378875
1538627504,1851,0.097237311
1538627504,1855,0.100836046
1538627504,1868,0.097123548
1538627505,1870,0.100860268
1538627505,1871,0.102693141
1538627505,1877,0.100009345
1538627505,1878,0.099228345
1538627505,1879,0.099939585
1538627505,1881,0.09592282
1538627505,1883,0.093045071
1538627505,1895,0.091463864
1538627505,1913,0.092817597
1538627506,1919,0.100853264
1538627506,1926,0.099909768
1538627506,1932,0.092923723
1538627506,1936,0.095003866
1538627506,1938,0.092034288
1538627506,1940,0.093735382
1538627506,1946,0.091819108
1538627506,1949,0.097410887
1538627507,1951,0.099605247
1538627507,1954,0.101276815
1538627507,1957,0.105251126
1538627507,1960,0.098265193
1538627507,1969,0.102637172
1538627507,1971,0.095935471
1538627508,1983,0.094466642
1538627508,1984,0.094589174
1538627508,1985,0.09489654
1538627509,1999,0.100470185
1538627510,2003,0.101324983
1538627510,2007,0.110923409
1538627510,2011,0.092872165
1538627510,2012,0.093765013
1538627510,2015,0.097191513
1538627510,2017,0.10084378
1538627510,2019,0.098669834
1538627511,2027,0.09774068
1538627511,2029,0.093035191
1538627511,2032,0.094362505
1538627511,2035,0.09492372
1538627511,2038,0.093652695
1538627511,2040,0.092779219
1538627511,2043,0.091402315
1538627511,2046,0.093273021
1538627511,2062,0.096565932
1538627511,2069,0.095912382
1538627511,2074,0.098880529
1538627511,2075,0.099547893
1538627511,2076,0.097653322
1538627512,2078,0.092950381
1538627512,2079,0.092628814
1538627512,2081,0.094268776
1538627512,2083,0.094713345
1538627512,2087,0.093617983
1538627512,2091,0.091738641
1538627512,2096,0.097619615
1538627512,2098,0.099784195
1538627512,2105,0.110846438
1538627512,2107,0.098271385
1538627512,2108,0.091106527
1538627512,2113,0.097229898
1538627512,2117,0.098648414
1538627512,2122,0.099603854
1538627512,2124,0.09947335
1538627512,2125,0.097574674
1538627513,2135,0.093475625
1538627513,2136,0.093586996
1538627513,2140,0.091793165
1538627513,2143,0.094107844
1538627513,2146,0.100642554
1538627513,2147,0.099833779
1538627513,2150,0.101446785
1538627513,2151,0.103008986
1538627513,2153,0.10522341
1538627513,2158,0.092940278
1538627513,2159,0.093834914
1538627513,2166,0.098639742
1538627513,2167,0.095895164
1538627513,2171,0.09954562
1538627513,2173,0.099406198
1538627513,2175,0.095323294
1538627513,2179,0.094108306
1538627513,2189,0.091842838
1538627513,2191,0.092242382
1538627514,2193,0.093481213
1538627514,2194,0.097729854
1538627514,2198,0.101206377
1538627514,2201,0.105188116
1538627514,2209,0.096625723
1538627514,2213,0.100835077
1538627514,2227,0.092571214
1538627515,2231,0.094668597
1538627515,2233,0.093395226
1538627515,2238,0.091888011
1538627515,2239,0.091681756
1538627515,2241,0.094239652
1538627515,2243,0.09777759
1538627515,2244,0.100733355
1538627515,2246,0.10155616
1538627515,2248,0.101511352
1538627515,2249,0.103058301
1538627515,2256,0.092977151
1538627515,2259,0.095158875
1538627515,2264,0.098625451
1538627515,2276,0.092511974
1538627516,2280,0.094619699
1538627516,2283,0.093512014
1538627516,2293,0.100772642
1538627516,2299,0.105202638
1538627516,2300,0.110734463
1538627516,2302,0.106184669
1538627517,2305,0.092993282
1538627517,2308,0.095179081
1538627517,2309,0.097290382
1538627517,2310,0.098937877
1538627517,2320,0.099241555
1538627517,2321,0.097330019
1538627517,2322,0.095137864
1538627517,2324,0.092303142
1538627517,2336,0.091966398
1538627517,2337,0.091785982
1538627517,2338,0.092414685
1538627517,2339,0.094348252
1538627517,2347,0.103099212
1538627518,2356,0.096671782
1538627518,2373,0.092255682
1538627519,2387,0.092461735
1538627519,2391,0.100840516
1538627519,2392,0.100021742
1538627519,2394,0.101332597
1538627519,2402,0.091182604
1538627519,2404,0.093917921
1538627519,2408,0.098945305
1538627519,2418,0.099156447
1538627519,2426,0.094303004
1538627520,2427,0.094499484
1538627520,2438,0.093718708
1538627520,2446,0.10521996
1538627520,2452,0.093033485
1538627520,2453,0.093930326
1538627520,2455,0.095229231
1538627520,2457,0.098948516
1538627520,2462,0.096493967
1538627521,2481,0.092926502
1538627521,2487,0.093753636
1538627521,2488,0.097957343
1538627521,2498,0.106158867
1538627521,2500,0.091200069
1538627521,2503,0.096706346
1538627521,2504,0.09524288
1538627521,2505,0.097332187
1538627521,2515,0.098472357
1538627521,2516,0.09908662
1538627521,2519,0.092478283
1538627521,2525,0.0944371
1538627522,2530,0.092936434
1538627522,2532,0.092083625
1538627522,2534,0.092577666
1538627522,2536,0.093785211
1538627522,2545,0.105198257
1538627522,2549,0.091207571
1538627522,2553,0.095255196
1538627522,2555,0.098953962
1538627522,2558,0.098597296
1538627523,2567,0.094929598
1538627523,2568,0.092447497
1538627523,2572,0.093897596
1538627523,2578,0.093096606
1538627523,2580,0.092741184
1538627523,2592,0.103171885
1538627523,2593,0.105232403
1538627523,2594,0.105196111
1538627524,2595,0.110631667
1538627524,2598,0.091214329
1538627524,2602,0.095266283
1538627524,2608,0.095853075
1538627524,2609,0.096469164
1538627524,2612,0.099218965
1538627524,2620,0.093681127
1538627524,2625,0.09319701
1538627524,2628,0.092953444
1538627524,2631,0.09199857
1538627524,2632,0.092637502
1538627524,2638,0.101735495
1538627524,2640,0.101673402
1538627524,2646,0.098293766
1538627525,2649,0.09396901
1538627525,2652,0.097353905
1538627525,2653,0.098958187
1538627525,2657,0.095850155
1538627525,2676,0.093094058
1538627525,2680,0.092022985
1538627525,2682,0.094595253
1538627525,2687,0.10174913
1538627525,2692,0.105192058
1538627526,2705,0.098587707
1538627526,2709,0.098258145
1538627526,2712,0.098981567
1538627526,2727,0.092774011
1538627526,2738,0.101696737
1538627526,2739,0.103200056
1538627526,2742,0.110597804
1538627526,2748,0.096744433
1538627526,2755,0.095844761
1538627526,2756,0.096449934
1538627527,2757,0.095353037
1538627527,2758,0.098243773
1538627527,2759,0.099159747
1538627527,2760,0.098361
1538627527,2768,0.093798637
1538627527,2791,0.110588267
1538627527,2792,0.106133126
1538627527,2793,0.098296016
1538627527,2800,0.098962471
1538627528,2811,0.097014226
1538627528,2813,0.092330895
1538627528,2825,0.092790604
1538627528,2826,0.092189893
1538627528,2829,0.094657309
1538627528,2831,0.098095007
1538627528,2832,0.10102012
1538627528,2834,0.101781927
1538627529,2853,0.09583988
1538627529,2858,0.098329
1538627529,2861,0.094782181
1538627529,2864,0.092116788
1538627529,2873,0.092982486
1538627529,2874,0.092797577
1538627529,2880,0.098107502
1538627529,2882,0.100202881
1538627529,2883,0.101790562
1538627529,2889,0.11057128
1538627529,2892,0.091242209
1538627529,2893,0.093100332
1538627529,2898,0.098964147
1538627529,2900,0.102445744
1538627529,2902,0.095837578
1538627529,2905,0.098207533
1538627530,2914,0.093546189
1538627530,2919,0.093121469
1538627530,2921,0.093087651
1538627530,2922,0.092986472
1538627530,2923,0.092803791
1538627530,2934,0.101730064
1538627530,2944,0.0967623
1538627530,2952,0.096430115
1538627531,2969,0.093348972
1538627531,2976,0.094702259
1538627531,2977,0.093959995
1538627531,2980,0.100220703
1538627531,2990,0.091247723
1538627531,2996,0.098965034
1538627531,3000,0.095833175
1538627531,3005,0.098290391
1538627531,3007,0.096950687
1538627531,3009,0.092269517
1538627531,3011,0.092070602
1538627531,3013,0.09371677
1538627531,3017,0.093103841
1538627531,3018,0.093343191
1538627532,3021,0.092814125
1538627532,3027,0.098137476
1538627532,3029,0.10181094
1538627532,3032,0.101741515
1538627532,3040,0.093110815
1538627532,3042,0.0967682
1538627532,3043,0.095325381
1538627532,3044,0.097384483
1538627532,3052,0.098179303
1538627532,3067,0.093337812
1538627532,3069,0.092995591
1538627532,3071,0.092238285
1538627532,3073,0.092793502
1538627532,3075,0.093980491
1538627533,3084,0.105176851
1538627533,3088,0.091251835
1538627533,3101,0.098171309
1538627533,3105,0.096926354
1538627533,3115,0.093088858
1538627533,3124,0.093989052
1538627534,3136,0.098295778
1538627534,3139,0.094014235
1538627534,3140,0.096772529
1538627534,3146,0.098565884
1538627534,3147,0.095826954
1538627534,3149,0.095303103
1538627534,3152,0.09826038
1538627534,3157,0.091887906
1538627534,3160,0.093682379
1538627534,3161,0.09398105
1538627534,3163,0.091386683
1538627535,3179,0.101753809
1538627535,3186,0.091254786
1538627535,3190,0.095334016
1538627535,3197,0.096411228
1538627535,3198,0.095298566
1538627535,3205,0.092226192
1538627535,3208,0.093467794
1538627536,3232,0.110527411
1538627536,3235,0.091255873
1538627536,3242,0.100817345
1538627536,3245,0.09582299
1538627536,3246,0.096407995
1538627536,3248,0.098150566
1538627536,3249,0.099044897
1538627536,3256,0.092016079
1538627537,3258,0.093663782
1538627537,3269,0.092825651
1538627537,3274,0.100253642
1538627537,3283,0.098293938
1538627537,3285,0.09312059
1538627537,3287,0.096776657
1538627537,3291,0.100816071
1538627538,3294,0.095821053
1538627538,3307,0.093655534
1538627538,3308,0.093953989
1538627538,3309,0.094200052
1538627538,3315,0.092832498
1538627538,3323,0.100256905
1538627538,3329,0.105167247
1538627538,3330,0.110517904
1538627538,3331,0.106102042
1538627538,3335,0.094020277
1538627538,3340,0.10081473
1538627539,3347,0.099031009
1538627539,3355,0.093441181
1538627539,3359,0.091363356
1538627539,3363,0.093004413
1538627539,3365,0.092268176
1538627539,3371,0.101091385
1538627539,3374,0.101543359
1538627539,3376,0.103248127
1538627539,3378,0.105165288
1538627539,3380,0.106099665
1538627539,3383,0.093122497
1538627539,3388,0.100813366
1538627539,3400,0.094652563
1538627539,3405,0.093640819
1538627540,3410,0.093308479
1538627540,3428,0.110509284
1538627540,3432,0.093123138
1538627540,3435,0.095341295
1538627540,3440,0.098553747
1538627540,3446,0.098217644
1538627540,3447,0.098800905
1538627540,3451,0.091839589
1538627540,3453,0.093426585
1538627540,3459,0.093305141
1538627540,3460,0.093071416
1538627540,3466,0.094775915
1538627540,3473,0.101765804
1538627541,3479,0.098290354
1538627541,3482,0.094022222
1538627541,3488,0.102409907
1538627541,3499,0.09218239
1538627541,3501,0.09197969
1538627541,3508,0.093301959
1538627541,3511,0.09283749
1538627541,3514,0.092848212
1538627541,3516,0.094029263
1538627541,3521,0.101548433
1538627541,3537,0.102407537
1538627541,3539,0.095811583
1538627541,3540,0.09639097
1538627542,3544,0.098206878
1538627542,3545,0.098789148
1538627542,3549,0.091827758
1538627542,3551,0.093413949
1538627542,3557,0.093298919
1538627542,3558,0.093068145
1538627542,3561,0.092277616
1538627542,3565,0.094031714
1538627542,3577,0.091258362
1538627542,3582,0.095342658
1538627542,3585,0.1008076
1538627542,3594,0.098783828
1538627542,3595,0.096848868
1538627542,3601,0.093616977
1538627542,3602,0.093915164
1538627543,3616,0.101099975
1538627543,3620,0.101767518
1538627543,3622,0.105241463
1538627543,3624,0.110494055
1538627543,3627,0.091258153
1538627543,3630,0.096778475
1538627543,3639,0.095266752
1538627543,3645,0.094621949
1538627543,3647,0.091817461
1538627543,3658,0.092838697
1538627543,3659,0.092280187
1538627543,3665,0.101100691
1538627544,3672,0.10515327
1538627544,3696,0.09181276
1538627544,3697,0.09195862
1538627544,3699,0.093607165
1538627544,3702,0.091334395
1538627544,3704,0.093290493
1538627544,3725,0.091257423
1538627545,3728,0.096777625
1538627545,3732,0.10080298
1538627545,3733,0.102398552
1538627545,3734,0.098542243
1538627545,3740,0.098188795
1538627545,3743,0.094612226
1538627545,3745,0.091808349
1538627545,3747,0.093393229
1538627545,3754,0.093061365
1538627545,3758,0.092207603
1538627545,3761,0.094037801
1538627545,3766,0.101551257
1538627545,3774,0.091256924
1538627545,3778,0.095342062
1538627545,3780,0.098954618
1538627545,3782,0.102396391
1538627546,3795,0.091949895
1538627546,3797,0.093598433
1538627546,3800,0.091327861
1538627546,3812,0.101101428
1538627546,3816,0.101766892
1538627546,3821,0.106079549
1538627546,3823,0.09125635
1538627546,3833,0.095800474
1538627546,3835,0.095255792
1538627546,3837,0.098982699
1538627547,3850,0.093022935
1538627547,3856,0.092208974
1538627547,3866,0.103246883
1538627547,3871,0.098280579
1538627547,3878,0.098952077
1538627547,3881,0.098536566
1538627547,3883,0.096374251
1538627548,3903,0.09283746
1538627548,3904,0.092282318
1538627548,3905,0.092209287
1538627548,3910,0.101100869
1538627548,3912,0.101838626
1538627548,3918,0.11047443
1538627548,3922,0.093121298
1538627548,3930,0.098534673
1538627548,3931,0.095796779
1538627548,3936,0.098173931
1538627548,3937,0.098753735
1538627548,3941,0.091792941
1538627548,3952,0.092836842
1538627549,3958,0.098189332
1538627549,3964,0.103244908
1538627549,3967,0.110471413
1538627549,3978,0.102388017
1538627549,3982,0.095248267
1538627549,3986,0.098750219
1538627549,3988,0.094592147
1538627549,3993,0.093583427
1538627549,3997,0.09301471
1538627549,4002,0.092281826
1538627549,4007,0.098188877
1538627549,4011,0.101549387
1538627549,4012,0.101763859
1538627549,4014,0.105229378
1538627550,4023,0.09533865
1538627550,4024,0.097383939
1538627550,4035,0.098746821
1538627550,4037,0.094588682
1538627550,4038,0.092135407
1538627550,4045,0.091313586
1538627550,4047,0.093273528
1538627550,4048,0.093050674
1538627550,4049,0.092999488
1538627550,4050,0.09283527
1538627550,4054,0.094791226
1538627550,4056,0.098188266
1538627550,4078,0.095791228
1538627550,4081,0.098082259
1538627551,4093,0.094128743
1538627551,4095,0.093009636
1538627551,4100,0.092280731
1538627551,4101,0.092208445
1538627551,4103,0.094790831
1538627551,4111,0.103241287
1538627551,4116,0.098273307
1538627551,4123,0.098945066
1538627552,4151,0.092859462
1538627552,4158,0.101546727
1538627552,4169,0.096769407
1538627552,4174,0.102379896
1538627552,4183,0.096801512
1538627552,4184,0.094579063
1538627552,4194,0.093266964
1538627552,4195,0.093045101
1538627552,4196,0.092996061
1538627552,4198,0.092279151
1538627552,4200,0.092858762
1538627552,4202,0.094037116
1538627552,4203,0.098185658
1538627552,4204,0.101095587
1538627552,4206,0.10183192
1538627553,4224,0.098523289
1538627553,4229,0.098957188
1538627553,4234,0.092123434
1538627553,4237,0.093357168
1538627553,4240,0.094120197
1538627553,4245,0.092994817
1538627553,4256,0.101544477
1538627554,4265,0.093114682
1538627554,4268,0.095333241
1538627554,4269,0.097377509
1538627554,4278,0.098954394
1538627554,4284,0.091771819
1538627554,4299,0.094787829
1538627554,4300,0.094035253
1538627554,4306,0.10175629
1538627554,4310,0.110451363
1538627554,4313,0.09124732
1538627554,4319,0.098938964
1538627554,4321,0.102373883
1538627555,4330,0.096792772
1538627555,4334,0.091914333
1538627555,4340,0.092997931
1538627555,4345,0.092276052
1538627555,4351,0.101091482
1538627555,4355,0.101754777
1538627555,4360,0.098265402
1538627556,4367,0.09737464
1538627556,4371,0.098517537
1538627556,4380,0.094567597
1538627556,4383,0.091911718
1538627556,4395,0.092202723
1538627556,4402,0.101825699
1538627556,4405,0.103232212
1538627556,4407,0.105121128
1538627556,4408,0.110445842
1538627556,4412,0.093111105
1538627557,4413,0.09400934
1538627557,4414,0.096762791
1538627557,4426,0.098144524
1538627557,4432,0.091909148
1538627557,4433,0.093346037
1538627557,4435,0.093854815
1538627557,4440,0.093035512
1538627557,4441,0.092989378
1538627557,4444,0.092201382
1538627557,4450,0.100255661
1538627557,4454,0.103230521
1538627557,4461,0.093109839
1538627558,4471,0.096348524
1538627558,4477,0.096784577
1538627558,4481,0.091906652
1538627558,4484,0.093852215
1538627558,4492,0.092272192
1538627558,4494,0.092852145
1538627558,4507,0.106049389
1538627558,4511,0.094006702
1538627559,4512,0.096759886
1538627559,4531,0.093340836
1538627559,4532,0.093551628
1538627559,4535,0.091289818
1538627559,4542,0.092198454
1538627559,4544,0.094781548
1538627560,4552,0.103227012
1538627560,4554,0.105114326
1538627560,4555,0.110437632
1538627560,4568,0.095772348
1538627560,4570,0.095220961
1538627560,4571,0.098056518
1538627560,4579,0.091901794
1538627560,4580,0.093338326
1538627560,4583,0.094102293
1538627560,4585,0.092987046
1538627560,4594,0.094027333
1538627560,4597,0.100250542
1538627560,4599,0.101534456
1538627560,4601,0.103225179
1538627561,4613,0.098929137
1538627561,4630,0.093546636
1538627561,4635,0.093248285
1538627561,4636,0.093027569
1538627561,4645,0.101081282
1538627561,4651,0.105204061
1538627562,4655,0.098255254
1538627562,4658,0.094002508
1538627562,4664,0.102359831
1538627562,4666,0.095768474
1538627562,4670,0.09893351
1538627562,4677,0.091897056
1538627562,4678,0.093333349
1538627562,4679,0.093544148
1538627562,4689,0.092193477
1538627562,4705,0.091237396
1538627563,4710,0.097363569
1538627563,4715,0.095766507
1538627563,4720,0.09812928
1538627563,4721,0.098707467
1538627563,4723,0.094549671
1538627563,4726,0.091894738
1538627563,4736,0.092816815
1538627563,4740,0.094775051
1538627563,4741,0.098169275
1538627563,4747,0.101740777
1538627564,4751,0.110426672
1538627564,4752,0.106038317
1538627564,4760,0.098923974
1538627564,4762,0.102355786
1538627564,4763,0.098501809
1538627564,4764,0.095764555
1538627564,4766,0.095212191
1538627564,4769,0.098126821
1538627564,4770,0.098704964
1538627564,4771,0.096769303
1538627564,4772,0.094547242
1538627564,4776,0.093328506
1538627564,4778,0.093837343
1538627564,4781,0.092978626
1538627564,4782,0.093242168
1538627564,4783,0.093021438
1538627564,4784,0.092978433
1538627564,4786,0.092262819
1538627565,4789,0.09477327
1538627565,4790,0.09402065
1538627565,4796,0.101738848
1538627565,4800,0.110423937
