Wall time,Step,Value
1538627550,4048,0.858125925
1538627550,4049,1.050161839
1538627550,4050,1.051877618
1538627550,4054,1.409908175
1538627550,4056,1.243288398
1538627550,4078,0.788514197
1538627550,4081,0.680671394
1538627551,4093,0.555256844
1538627551,4095,0.602549314
1538627551,4100,1.408976316
1538627551,4101,1.555082202
1538627551,4103,1.409965634
1538627551,4111,0.924635589
1538627551,4116,1.022490382
1538627551,4123,0.883886814
1538627552,4151,1.488620162
1538627552,4158,1.024604917
1538627552,4169,1.000035524
1538627552,4174,0.794247866
1538627552,4183,0.594246745
1538627552,4184,0.57992959
1538627552,4194,0.636048377
1538627552,4195,0.858241081
1538627552,4196,1.050317049
1538627552,4198,1.409083366
1538627552,4200,1.488665104
1538627552,4202,1.33214891
1538627552,4203,1.243426681
1538627552,4204,1.171379924
1538627552,4206,1.056711674
1538627553,4224,0.803064346
1538627553,4229,0.649421334
1538627553,4234,0.587095439
1538627553,4237,0.548671246
1538627553,4240,0.555348039
1538627553,4245,1.050359845
1538627553,4256,1.024673104
1538627554,4265,1.098531246
1538627554,4268,0.990719914
1538627554,4269,0.936430275
1538627554,4278,0.649451911
1538627554,4284,0.574050009
1538627554,4299,1.410130739
1538627554,4300,1.332217693
1538627554,4306,0.97558254
1538627554,4310,0.765974104
1538627554,4313,1.141333222
1538627554,4319,0.88405627
1538627554,4321,0.794358492
1538627555,4330,0.594331801
1538627555,4334,0.56296885
1538627555,4340,0.602701426
1538627555,4345,1.409201503
1538627555,4351,1.1714679
1538627555,4355,0.97560674
1538627555,4360,0.890525103
1538627556,4367,0.936506748
1538627556,4371,0.803162098
1538627556,4380,0.580038011
1538627556,4383,0.5629915
1538627556,4395,1.555310488
1538627556,4402,1.056812763
1538627556,4405,0.924808621
1538627556,4407,0.821181118
1538627556,4408,0.766015828
1538627556,4412,1.098675013
1538627557,4413,1.051491976
1538627557,4414,1.000258803
1538627557,4426,0.633138716
1538627557,4432,0.563012779
1538627557,4433,0.54876554
1538627557,4435,0.542706549
1538627557,4440,0.858366609
1538627557,4441,1.050493836
1538627557,4444,1.555330515
1538627557,4450,1.11970222
1538627557,4454,0.924827099
1538627557,4461,1.098717213
1538627558,4471,0.751712263
1538627558,4477,0.594400465
1538627558,4481,0.563032687
1538627558,4484,0.542726338
1538627558,4492,1.40927887
1538627558,4494,1.488824368
1538627558,4507,0.890602827
1538627558,4511,1.051566482
1538627559,4512,1.000327706
1538627559,4531,0.548803866
1538627559,4532,0.551055014
1538627559,4535,0.611895204
1538627559,4542,1.555357218
1538627559,4544,1.410228252
1538627560,4552,0.924855947
1538627560,4554,0.821228087
1538627560,4555,0.766063273
1538627560,4568,0.788823962
1538627560,4570,0.721136987
1538627560,4571,0.680960715
1538627560,4579,0.563068211
1538627560,4580,0.548821151
1538627560,4583,0.555497229
1538627560,4585,0.602807403
1538627560,4594,1.332322836
1538627560,4597,1.119736195
1538627560,4599,1.024805546
1538627560,4601,0.924866796
1538627561,4613,0.884227753
1538627561,4630,0.551087976
1538627561,4635,0.636255026
1538627561,4636,0.858424783
1538627561,4645,1.171549797
1538627561,4651,0.867810667
1538627562,4655,1.022934198
1538627562,4658,1.051661253
1538627562,4664,0.794536531
1538627562,4666,0.788860917
1538627562,4670,0.649630547
1538627562,4677,0.563099921
1538627562,4678,0.548853099
1538627562,4679,0.551103413
1538627562,4689,1.555370569
1538627562,4705,1.141670346
1538627563,4710,0.936698973
1538627563,4715,0.788877368
1538627563,4720,0.633250833
1538627563,4721,0.60931772
1538627563,4723,0.580170214
1538627563,4726,0.563114464
1538627563,4736,1.052312493
1538627563,4740,1.410246015
1538627563,4741,1.243608117
1538627563,4747,0.97571069
1538627564,4751,0.766103983
1538627564,4752,0.890694439
1538627564,4760,0.88428998
1538627564,4762,0.794573724
1538627564,4763,0.803332686
1538627564,4764,0.788892865
1538627564,4766,0.721206784
1538627564,4769,0.633265853
1538627564,4770,0.609332502
1538627564,4771,0.594503105
1538627564,4772,0.580185115
1538627564,4776,0.548881769
1538627564,4778,0.542822719
1538627564,4781,0.602871776
1538627564,4782,0.636300266
1538627564,4783,0.858452797
1538627564,4784,1.050629616
1538627564,4786,1.409347057
1538627565,4789,1.410244226
1538627565,4790,1.332334757
1538627565,4796,0.975714922
1538627565,4800,0.766110837
